Timestamp,signal
1353069360,0.8
1353069720,0.4
1353069900,0.2
1353069960,0.0
1353070020,0.4
1353070140,0.2
1353070200,0.2
1353070500,0.2
1353072420,0.4
1353072480,0.8
1353072540,0.6
1353072600,0.8
1353072660,0.6
1353072720,0.6
1353072840,0.6
1353074340,0.0
1353074640,0.6
1353074700,0.6
1353075780,0.4
1353076500,0.6
1353077280,0.4
1353077940,0.4
1353078000,1.0
1353078060,0.8
1353078120,0.8
1353078180,0.4
1353078240,0.2
1353078300,0.4
1353078360,0.4
1353078420,0.2
1353078600,0.8
1353078660,0.4
1353078720,0.4
1353078780,0.0
1353078840,0.0
1353078960,0.0
1353079200,0.2
1353079380,0.4
1353079560,0.4
1353079620,0.4
1353079680,0.4
1353079860,0.2
1353079920,0.4
1353080280,0.8
1353080340,0.4
1353081660,0.4
1353082320,0.6
1353084060,0.6
1353084120,0.6
1353084240,0.4
1353084780,1.0
1353085440,0.8
1353085500,1.0
1353085560,1.0
1353085620,1.0
1353085680,1.0
1353085740,1.0
1353085980,1.0
1353086040,1.0
1353086100,1.0
1353087240,1.0
1353088320,1.0
1353088440,1.0
1353088500,1.0
1353088560,1.0
1353088680,1.0
1353088860,1.0
1353088980,0.0
1353089040,0.0
1353089100,0.6
1353089160,0.8
1353089220,0.4
1353089280,0.6
1353089640,0.2
1353089760,0.2
1353090420,0.2
1353090480,0.4
1353090600,0.4
1353090660,0.6
1353090840,0.6
1353090900,0.6
1353091020,0.8
1353091080,0.0
1353091200,0.0
1353091380,0.0
1353091740,1.0
1353091800,0.8
1353091980,0.4
1353092400,0.8
1353094260,0.0
1353094320,0.0
1353094380,0.0
1353094440,0.4
1353097080,0.0
1353097140,0.0
1353097200,0.0
1353100440,0.0
1353101820,0.4
1353102600,0.0
1353106680,0.0
1353107160,0.0
1353107340,0.6
1353107400,0.8
1353107460,0.0
1353108000,1.0
1353108660,0.0
1353111060,0.4
1353113220,0.8
1353113340,0.8
1353113940,0.8
1353114600,0.0
1353122640,0.6
1353123720,0.6
1353124200,0.6
1353124260,0.2
1353124680,0.2
1353129240,0.8
1353129960,0.8
1353130200,0.2
1353140220,0.4
1353140280,0.4
1353140340,0.4
1353140640,0.2
1353140820,0.6
1353141000,0.6
1353149460,0.8
1353150120,0.8
1353152100,0.0
1353153780,0.2
1353154320,0.0
1353164940,0.4
1353166680,1.0
1353166740,1.0
1353166800,1.0
1353166980,1.0
1353168660,0.4
1353169320,0.4
1353171480,0.6
1353171780,0.6
1353173160,0.0
1353174060,0.2
1353174180,0.2
1353174780,0.4
1353176160,1.0
1353176520,0.4
1353176580,0.8
1353176640,0.8
1353176700,0.8
1353176880,0.8
1353177180,0.2
1353177240,0.2
1353178620,0.4
1353179280,0.6
1353179460,0.6
1353180660,0.4
1353180720,0.4
1353180780,0.4
1353180900,0.6
1353184260,0.8
1353184320,0.8
1353188940,0.2
1353189300,0.2
1353189360,0.2
1353192900,0.2
1353200700,0.4
1353201780,0.2
1353201840,0.4
1353202260,0.4
1353223620,0.2
1353228960,0.6
1353229440,0.2
1353229980,0.4
1353232800,0.2
1353234720,0.4
1353235380,0.2
1353242220,0.6
1353242640,0.4
1353242880,0.2
1353248520,0.6
1353250200,0.6
1353252960,0.8
1353255300,0.4
1353255600,1.0
1353255900,0.6
1353255960,0.8
1353256020,0.0
1353256080,0.4
1353256140,0.4
1353256200,0.2
1353256260,0.2
1353256320,0.0
1353256380,0.0
1353256440,0.4
1353256500,0.6
1353256620,0.2
1353257700,0.2
1353260280,0.2
1353260940,0.4
1353261000,0.4
1353262020,0.2
1353262080,0.2
1353263400,0.2
1353263880,0.8
1353266460,0.0
1353267120,0.6
1353267540,0.8
1353267600,0.6
1353267960,0.0
1353268140,1.0
1353269160,1.0
1353271080,0.8
1353271200,0.8
1353271560,0.2
1353271860,0.8
1353272100,0.6
1353273960,0.2
1353274080,0.0
1353274560,0.0
1353275220,0.4
1353280080,0.2
1353280740,0.6
1353281100,0.2
1353282600,0.0
1353282780,0.6
1353283080,0.8
1353283260,0.2
1353283440,0.0
1353283740,0.0
1353284760,0.0
1353287220,0.0
1353294060,0.0
1353295320,0.4
1353295980,0.2
1353296040,0.4
1353296460,0.6
1353296520,0.8
1353302280,0.6
1353303660,0.6
1353304380,0.6
1353304980,0.4
1353307080,0.6
1353307440,0.0
1353307740,0.2
1353307800,0.0
1353307860,0.0
1353310140,0.2
1353310200,0.6
1353310680,0.2
1353314340,0.6
1353315480,0.4
1353315900,0.0
1353317340,0.6
1353317700,0.4
1353317880,0.0
1353317940,0.0
1353318120,0.4
1353318180,0.2
1353319140,0.0
1353319260,0.2
1353319680,0.2
1353319740,0.0
1353319860,0.0
1353319920,0.0
1353320040,0.0
1353320100,0.0
1353320160,0.4
1353320220,0.4
1353320280,0.2
1353320340,0.8
1353320400,0.2
1353320460,0.0
1353320520,0.4
1353320580,0.2
1353320640,0.2
1353320700,0.4
1353320760,0.0
1353320820,0.0
1353320880,0.2
1353320940,0.0
1353321600,0.8
1353321900,0.6
1353321960,0.6
1353322380,0.8
1353322440,0.4
1353323280,1.0
1353323340,0.6
1353323400,0.8
1353323520,0.8
1353323580,0.4
1353323940,0.0
1353324060,0.6
1353324180,0.6
1353324300,0.6
1353324780,0.4
1353324960,0.4
1353325260,0.4
1353325800,0.4
1353325860,0.4
1353325920,0.6
1353325980,0.4
1353326040,0.4
1353326100,0.4
1353326160,0.4
1353326220,0.8
1353326400,0.6
1353326460,0.6
1353326520,0.6
1353326580,0.6
1353326640,0.4
1353327300,0.6
1353327480,0.6
1353328140,0.4
1353328800,0.6
1353329460,0.8
1353329940,0.6
1353330000,0.6
1353330480,0.2
1353330900,0.2
1353331320,0.4
1353332280,0.4
1353332340,0.4
1353332580,0.4
1353332700,0.2
1353334200,0.6
1353334260,0.6
1353334320,0.4
1353334560,0.6
1353335040,0.8
1353335220,0.8
1353335280,0.8
1353335400,0.8
1353335460,0.6
1353335580,0.0
1353335640,0.0
1353335880,0.0
1353336300,0.2
1353336960,0.6
1353337320,0.6
1353337920,0.4
1353338880,0.0
1353339000,0.0
1353339240,0.8
1353339480,1.0
1353339540,1.0
1353339780,1.0
1353340080,0.2
1353340200,0.0
1353340260,0.8
1353342120,0.2
1353342780,0.0
1353342840,0.0
1353343140,0.4
1353343200,0.2
1353343560,0.2
1353343860,0.0
1353345180,0.0
1353345780,0.4
1353345900,0.4
1353346860,0.4
1353349500,0.4
1353350280,0.6
1353350340,0.0
1353350400,0.0
1353350460,0.0
1353350520,0.0
1353350580,0.4
1353350640,0.4
1353350700,0.4
1353350760,0.4
1353351960,0.0
1353353520,0.2
1353354180,0.2
1353354360,0.2
1353354480,0.2
1353354720,0.2
1353354780,0.4
1353355380,0.6
1353355440,0.8
1353355500,0.4
1353356100,0.4
1353356160,0.4
1353357600,0.2
1353357720,0.4
1353358260,0.4
1353358320,0.0
1353358380,0.8
1353358440,0.8
1353358500,0.8
1353358560,0.6
1353359340,0.6
1353360300,0.2
1353360480,0.0
1353362940,0.0
1353363300,0.0
1353363840,0.0
1353363960,0.0
1353364140,0.2
1353364260,0.4
1353364320,0.6
1353365700,0.6
1353365820,0.4
1353366360,0.4
1353367260,1.0
1353370800,0.0
1353372300,0.2
1353372960,0.6
1353373260,0.4
1353378840,0.4
1353379500,0.4
1353380160,0.2
1353382200,0.2
1353383340,0.2
1353383640,0.4
1353391680,0.2
1353392340,1.0
1353392400,0.4
1353392460,0.2
1353392520,0.0
1353392580,0.0
1353394500,0.6
1353399180,0.6
1353399840,0.0
1353400800,0.6
1353402240,0.6
1353402540,0.0
1353402660,0.4
1353402780,0.6
1353403080,0.6
1353403440,0.6
1353403620,0.4
1353403680,0.4
1353404820,0.6
1353404880,1.0
1353404940,0.6
1353405180,0.4
1353405240,0.6
1353405300,0.6
1353405480,0.0
1353405840,0.6
1353405900,0.4
1353406140,0.2
1353406200,0.4
1353406260,0.4
1353406500,0.2
1353406800,0.6
1353407220,0.4
1353407520,0.4
1353408060,0.0
1353408540,0.0
1353408660,0.0
1353408720,0.2
1353408780,0.0
1353408840,0.0
1353408900,0.0
1353408960,0.0
1353409080,0.2
1353409500,0.0
1353409800,0.0
1353410460,0.0
1353410940,0.0
1353411720,1.0
1353412200,1.0
1353412680,0.0
1353412800,0.6
1353412860,0.6
1353412920,0.6
1353412980,0.6
1353413100,0.6
1353413400,0.8
1353413580,0.6
1353413700,0.8
1353413760,0.2
1353413940,0.6
1353414000,0.4
1353414060,0.4
1353414120,0.6
1353414180,0.6
1353414240,0.6
1353414300,0.6
1353414420,0.0
1353414780,0.8
1353415200,0.2
1353415500,0.2
1353415560,1.0
1353415620,0.4
1353415680,0.4
1353416760,0.6
1353416880,0.2
1353416940,0.0
1353417480,0.0
1353417540,0.0
1353417600,0.0
1353417660,0.0
1353418320,0.0
1353418560,0.0
1353418680,0.0
1353419040,1.0
1353419340,0.2
1353419820,0.6
1353419940,0.6
1353420000,0.6
1353420060,0.6
1353420120,0.6
1353420180,0.4
1353420600,0.6
1353420660,0.4
1353422640,1.0
1353424740,0.6
1353424800,0.6
1353424860,0.6
1353425100,0.6
1353425160,0.6
1353425400,0.2
1353426060,0.6
1353426300,0.6
1353427380,0.2
1353428400,0.6
1353428880,0.4
1353428940,0.4
1353429540,0.2
1353429660,0.2
1353429720,0.2
1353429840,0.6
1353430080,0.6
1353430140,1.0
1353430380,0.8
1353430800,0.4
1353430980,0.4
1353432600,0.6
1353433020,0.4
1353433080,1.0
1353433260,0.2
1353433500,0.2
1353433740,0.2
1353433920,0.2
1353435480,0.6
1353435840,0.0
1353437280,0.0
1353438240,0.0
1353439140,0.0
1353439380,0.0
1353440760,0.2
1353441060,0.0
1353441540,0.6
1353441600,0.2
1353443700,0.0
1353443940,0.0
1353444240,0.0
1353444540,0.0
1353446820,0.2
1353447480,0.0
1353447540,0.6
1353448980,0.0
1353449280,0.0
1353449340,0.6
1353450240,0.0
1353450300,0.8
1353450360,0.6
1353450420,0.4
1353450480,0.2
1353451080,0.6
1353453600,0.8
1353454200,0.8
1353456540,0.2
1353461160,0.2
1353462360,0.2
1353466560,0.2
1353466620,0.2
1353466680,0.2
1353466740,0.0
1353466800,0.0
1353466860,0.2
1353466920,0.2
1353466980,0.6
1353467040,0.6
1353467100,0.4
1353467160,0.0
1353467220,0.4
1353467340,0.4
1353467400,0.2
1353467520,0.4
1353467580,0.4
1353467640,0.4
1353467760,0.2
1353467820,0.2
1353468360,0.8
1353468720,0.4
1353469320,0.6
1353469440,0.0
1353471060,0.0
1353471300,0.0
1353472800,0.8
1353472860,0.8
1353473040,0.0
1353476700,0.4
1353478740,0.4
1353478800,0.2
1353478860,0.4
1353478920,0.4
1353478980,0.4
1353480360,0.6
1353483660,0.6
1353485760,0.8
1353486240,0.2
1353486300,0.6
1353487320,0.8
1353489720,0.4
1353489900,0.4
1353490380,0.6
1353490500,0.6
1353490980,0.4
1353491340,0.4
1353491520,0.4
1353491880,0.4
1353492000,0.4
1353492540,0.6
1353492720,0.6
1353493200,0.6
1353493260,0.6
1353493320,0.4
1353493380,0.8
1353493440,0.8
1353493500,0.4
1353493560,0.6
1353493680,0.6
1353493740,0.6
1353493800,0.6
1353493860,0.6
1353493920,0.6
1353495660,1.0
1353496800,0.6
1353497160,0.4
1353497760,0.4
1353497820,0.2
1353499260,0.6
1353499620,0.6
1353500520,0.6
1353501000,0.4
1353501360,0.4
1353502860,0.6
1353503160,1.0
1353505560,0.8
1353505740,0.8
1353507300,0.8
1353507360,0.8
1353508620,0.8
1353509220,0.4
1353510600,0.0
1353511200,0.0
1353511860,0.8
1353513960,0.2
1353518820,0.2
1353519480,0.2
1353520080,0.8
1353524220,0.8
1353524340,0.8
1353524640,0.2
1353524820,0.6
1353524940,0.0
1353525900,0.0
1353526500,0.0
1353527820,0.4
1353527940,0.6
1353529740,0.6
1353529920,0.6
1353530340,0.6
1353530700,0.6
1353530880,0.0
1353531540,0.8
1353531600,0.6
1353531660,0.2
1353531720,0.4
1353531780,0.2
1353531840,0.2
1353531900,0.2
1353533040,0.6
1353533520,0.6
1353533580,0.6
1353536340,0.8
1353536520,0.8
1353537360,1.0
1353537420,1.0
1353537480,1.0
1353537840,0.8
1353539160,0.8
1353541440,0.6
1353541620,0.8
1353541740,0.4
1353541920,0.4
1353541980,0.4
1353542040,0.4
1353542100,0.2
1353542220,0.4
1353542340,0.4
1353542520,0.4
1353542580,0.2
1353542640,0.4
1353542700,0.6
1353542760,0.4
1353542820,0.4
1353545280,0.8
1353545580,0.8
1353545880,0.6
1353546120,0.6
1353555660,0.6
1353555900,0.2
1353555960,0.2
1353556080,0.0
1353556140,0.0
1353556200,0.0
1353556260,0.0
1353556320,0.0
1353556920,0.0
1353557280,0.0
1353557340,0.0
1353557400,0.0
1353557460,0.0
1353557520,0.0
1353557580,0.0
1353557880,0.0
1353558000,0.0
1353558060,0.0
1353558180,0.0
1353558660,0.0
1353558960,0.0
1353559020,0.0
1353559080,0.0
1353559260,0.0
1353559980,0.0
1353560760,0.0
1353560820,0.0
1353560880,0.0
1353561840,0.0
1353563160,0.0
1353563400,0.4
1353565200,1.0
1353566040,0.4
1353566100,0.4
1353566580,0.4
1353566820,0.4
1353566880,0.4
1353566940,0.8
1353567000,0.8
1353567060,0.8
1353568320,0.8
1353568860,0.8
1353569760,0.8
1353569820,0.8
1353570000,0.8
1353570360,0.8
1353571080,0.0
1353571500,0.4
1353572940,0.4
1353573000,0.4
1353573600,0.8
1353573900,0.4
1353573960,0.8
1353574020,0.4
1353574140,0.8
1353574260,1.0
1353574440,1.0
1353574620,1.0
1353574740,1.0
1353574860,1.0
1353574920,1.0
1353575100,0.6
1353575160,0.6
1353575220,0.6
1353575280,0.4
1353575520,0.4
1353575580,0.4
1353575640,0.4
1353576180,0.4
1353576420,0.8
1353576780,0.8
1353576840,0.8
1353577020,0.4
1353577200,0.4
1353577680,0.4
1353577740,0.2
1353577800,0.4
1353577860,0.4
1353577920,0.4
1353577980,0.2
1353578040,1.0
1353578100,1.0
1353578160,1.0
1353578220,0.6
1353578760,0.6
1353579000,0.6
1353579060,0.6
1353579180,0.6
1353579300,0.6
1353579360,0.6
1353579480,0.6
1353579660,0.6
1353579720,0.2
1353580140,0.8
1353580200,0.6
1353580320,0.6
1353580380,0.6
1353580560,0.8
1353581100,0.8
1353581220,0.8
1353581760,0.8
1353582360,0.8
1353582480,0.8
1353582900,0.8
1353583140,0.8
1353583260,0.8
1353583500,0.8
1353583560,0.8
1353583860,0.8
1353584160,0.8
1353584520,0.8
1353585720,0.8
1353585900,0.2
1353585960,0.2
1353586020,0.2
1353586260,0.2
1353586980,0.2
1353587040,0.2
1353587100,0.2
1353587280,0.2
1353587340,0.2
1353587640,0.2
1353587940,0.2
1353588000,0.4
1353588060,0.4
1353588120,0.4
1353588360,0.4
1353588480,0.2
1353588540,0.4
1353588720,0.4
1353588780,0.8
1353588840,0.0
1353589080,0.0
1353589140,0.0
1353589200,0.0
1353589260,0.0
1353589680,0.8
1353589740,0.8
1353589980,0.8
1353590640,0.4
1353590700,0.6
1353590760,0.6
1353591060,0.6
1353591120,0.6
1353591300,0.6
1353592080,0.6
1353592200,0.6
1353592260,0.2
1353592320,0.2
1353592380,1.0
1353593040,1.0
1353593220,0.8
1353593400,0.4
1353593460,0.8
1353593520,0.8
1353593700,0.2
1353593760,0.2
1353594060,0.4
1353594300,0.2
1353594360,0.0
1353594420,1.0
1353594540,1.0
1353594660,1.0
1353594960,0.2
1353595080,0.2
1353595620,0.2
1353595980,0.2
1353596040,0.2
1353596220,0.2
1353596280,0.8
1353596340,0.2
1353596520,0.2
1353596580,0.4
1353596880,0.4
1353597000,0.6
1353597120,0.4
1353597240,0.4
1353597840,0.4
1353598200,0.4
1353598260,0.4
1353598320,0.4
1353598380,0.2
1353598440,0.0
1353598560,0.0
1353598620,0.4
1353598680,0.8
1353598740,0.8
1353598800,0.4
1353598860,0.4
1353599940,0.2
1353600000,0.4
1353600060,0.4
1353601680,0.8
1353602100,1.0
1353602520,0.6
1353602640,0.6
1353602700,0.8
1353603120,0.8
1353604320,0.4
1353605700,0.2
1353605760,0.2
1353605820,0.0
1353606000,0.6
1353606240,0.2
1353607680,0.4
1353608760,0.2
1353608880,1.0
1353608940,0.0
1353609360,0.4
1353609780,1.0
1353609840,1.0
1353609900,0.2
1353609960,0.0
1353610020,0.0
1353610440,0.0
1353610500,0.0
1353610560,0.0
1353610620,0.8
1353610980,0.6
1353611100,0.2
1353611220,0.2
1353611340,0.6
1353611640,0.4
1353611700,0.6
1353611760,0.8
1353611820,0.8
1353611880,0.6
1353611940,0.2
1353612000,0.2
1353612540,0.6
1353612600,0.6
1353614100,0.6
1353614760,0.0
1353614820,0.8
1353615300,0.6
1353615480,0.0
1353618240,0.4
1353622080,0.4
1353622740,0.8
1353622860,0.6
1353622920,0.0
1353623400,0.6
1353623460,0.6
1353623520,0.6
1353623820,1.0
1353624060,0.2
1353627600,0.6
1353628320,0.4
1353628380,0.8
1353628800,0.8
1353628920,0.0
1353628980,0.0
1353629340,0.2
1353630180,0.0
1353631980,0.0
1353635280,0.0
1353636660,0.0
1353637920,0.0
1353638160,0.0
1353641520,0.0
1353641640,0.2
1353642660,0.4
1353643320,0.0
1353643380,1.0
1353643500,0.0
1353646860,1.0
1353648120,1.0
1353648180,0.6
1353655920,0.4
1353656760,0.4
1353658560,0.4
1353661620,1.0
1353661920,1.0
1353662220,0.6
1353662760,0.4
1353662880,0.8
1353664020,0.8
1353664080,0.2
1353664680,0.2
1353665220,0.8
1353665340,0.0
1353665520,0.4
1353665760,0.2
1353666000,0.4
1353666240,0.6
1353666600,0.6
1353666660,0.2
1353666900,0.0
1353666960,0.4
1353668640,0.6
1353668700,0.6
1353668760,1.0
1353668820,1.0
1353668940,0.0
1353669000,1.0
1353670980,0.2
1353671220,1.0
1353672840,0.0
1353673620,0.0
1353673680,0.6
1353673740,0.6
1353674040,0.2
1353674280,0.0
1353675780,0.0
1353675900,0.0
1353676020,0.4
1353676740,0.4
1353676800,0.4
1353679800,1.0
1353680460,1.0
1353682200,1.0
1353682860,0.8
1353683280,0.8
1353683460,0.6
1353686580,0.0
1353687360,0.6
1353688020,0.6
1353688560,0.8
1353688620,0.8
1353689880,0.4
1353689940,0.4
1353691020,0.4
1353691260,0.6
1353691380,0.6
1353691500,0.6
1353694980,0.2
1353695880,0.0
1353696000,0.0
1353696180,0.8
1353696300,0.2
1353698220,0.6
1353699480,1.0
1353699540,0.0
1353700020,1.0
1353700080,0.2
1353700140,0.8
1353702420,0.8
1353704280,0.6
1353704820,0.4
1353704940,0.4
1353705000,0.4
1353705060,0.2
1353705120,0.8
1353705180,0.6
1353705300,0.6
1353705360,0.6
1353705780,0.6
1353705960,0.6
1353707100,1.0
1353708060,1.0
1353708660,1.0
1353709980,1.0
1353710040,1.0
1353710100,1.0
1353710160,1.0
1353710280,1.0
1353710340,1.0
1353710520,0.4
1353710580,0.6
1353710640,0.6
1353712260,0.6
1353712740,0.8
1353713880,0.8
1353714120,0.6
1353714180,0.2
1353714300,0.2
1353714480,0.2
1353714540,0.8
1353714660,1.0
1353714720,0.6
1353714780,0.6
1353714840,0.6
1353715140,0.8
1353715380,0.8
1353717600,0.8
1353719100,0.8
1353722100,0.8
1353722580,0.8
1353722760,0.8
1353724260,0.8
1353725400,1.0
1353725520,0.6
1353725580,0.4
1353733980,0.8
1353735120,0.6
1353736320,1.0
1353737760,0.6
1353742200,1.0
1353744360,1.0
1353744660,1.0
1353745320,0.8
1353745380,0.6
1353748680,0.6
1353750420,1.0
1353751980,0.8
1353752400,0.8
1353753720,0.4
1353753900,0.8
1353754380,1.0
1353754500,1.0
1353754560,1.0
1353754680,1.0
1353756600,0.8
1353756780,0.4
1353757020,0.4
1353757560,0.4
1353757680,0.8
1353762240,0.8
1353762360,0.8
1353762420,0.4
1353762480,0.8
1353762600,0.6
1353763020,0.4
1353763200,1.0
1353763560,0.8
1353763680,0.4
1353764160,0.2
1353764220,1.0
1353764280,1.0
1353764340,0.2
1353769380,0.4
1353773220,0.0
1353773280,1.0
1353775560,0.4
1353775680,0.2
1353776040,1.0
1353777300,0.8
1353778200,1.0
1353783240,1.0
1353783300,0.6
1353784980,1.0
1353785640,0.4
1353786120,0.4
1353786300,0.4
1353789900,0.6
1353790560,0.6
1353790680,0.4
1353791220,0.6
1353795600,0.6
1353797640,0.2
1353800760,0.2
1353800880,1.0
1353801420,0.8
1353802080,0.6
1353802740,0.2
1353808740,0.6
1353808800,0.6
1353808920,0.6
1353809760,0.8
1353813480,0.8
1353813600,0.8
1353813660,0.8
1353814620,0.6
1353818940,0.6
1353820500,0.2
1353823320,0.8
1353823920,0.6
1353824880,0.6
1353824940,0.6
1353825000,0.8
1353825060,0.4
1353827340,0.8
1353827460,0.8
1353828180,0.8
1353828900,0.8
1353829020,0.8
1353829140,0.8
1353829260,1.0
1353830100,1.0
1353830160,1.0
1353830220,1.0
1353830400,0.8
1353831720,0.0
1353831780,0.4
1353833520,1.0
1353833700,0.6
1353836580,1.0
1353836940,0.0
1353838260,0.0
1353839400,0.6
1353839460,0.0
1353839520,0.0
1353839580,0.0
1353839700,0.2
1353841620,0.2
1353842340,0.8
1353846000,0.6
1353849660,0.4
1353850080,0.4
1353850320,0.4
1353850980,0.8
1353852180,0.4
1353853080,0.8
1353856080,0.2
1353856740,1.0
1353857160,1.0
1353857400,1.0
1353857580,0.6
1353858240,0.8
1353858840,0.8
1353858900,1.0
1353861300,0.6
1353862320,0.8
1353867300,0.2
1353873600,0.6
1353875040,1.0
1353876900,1.0
1353877320,0.8
1353877560,0.8
1353878040,0.4
1353878220,0.2
1353878820,1.0
1353880020,1.0
1353881820,0.2
1353882180,0.4
1353882900,0.6
1353882960,0.6
1353883020,0.4
1353883860,0.2
1353884160,0.8
1353885660,0.6
1353886560,1.0
1353888300,1.0
1353888420,1.0
1353888660,0.8
1353888840,0.8
1353889140,0.4
1353889260,0.8
1353890340,0.8
1353890460,0.8
1353890520,0.4
1353892080,1.0
1353893100,0.4
1353893160,1.0
1353894120,1.0
1353895020,1.0
1353895080,1.0
1353895440,1.0
1353896400,0.8
1353896880,0.8
1353896940,0.8
1353898560,0.8
1353898680,0.8
1353899880,0.8
1353899940,1.0
1353906360,0.6
1353906840,0.6
1353907500,0.6
1353907860,0.6
1353908100,0.6
1353910920,0.0
1353911040,0.0
1353912180,1.0
1353912300,1.0
1353915480,0.0
1353915540,0.6
1353915660,0.6
1353915720,0.6
1353915780,0.6
1353915840,0.6
1353915900,0.4
1353916620,0.4
1353916680,0.4
1353916860,0.4
1353917040,0.4
1353917640,0.4
1353917820,0.2
1353917880,0.2
1353919500,0.2
1353920160,0.2
1353920580,0.2
1353922680,0.2
1353926040,0.0
1353927540,0.8
1353927600,0.8
1353928020,0.4
1353930060,1.0
1353931380,1.0
1353936900,1.0
1353937200,0.6
1353937260,0.6
1353937320,0.4
1353937920,0.4
1353937980,0.6
1353938040,0.6
1353938100,0.8
1353938160,1.0
1353938400,1.0
1353938580,1.0
1353938640,1.0
1353938760,1.0
1353938820,1.0
1353938880,1.0
1353939060,1.0
1353939120,1.0
1353939660,0.8
1353940500,0.8
1353941160,0.8
1353941640,1.0
1353942060,0.8
1353944220,0.4
1353945900,0.4
1353946500,0.4
1353946560,0.4
1353946740,0.6
1353946800,0.6
1353946920,0.6
1353947040,0.6
1353947100,0.6
1353947160,0.8
1353947220,0.0
1353947280,0.2
1353947340,0.4
1353947400,0.2
1353947460,0.0
1353947520,0.6
1353947580,1.0
1353947640,1.0
1353947700,0.8
1353947760,0.4
1353947940,0.4
1353948060,0.4
1353948120,0.0
1353948180,0.8
1353948240,0.8
1353948300,0.8
1353948360,1.0
1353948420,1.0
1353948480,0.8
1353948540,0.8
1353948600,1.0
1353948660,0.8
1353948720,0.8
1353950280,0.8
1353950940,0.4
1353952200,0.4
1353952500,0.4
1353952860,0.4
1353954360,0.6
1353954420,1.0
1353955980,1.0
1353956100,1.0
1353956640,1.0
1353957120,1.0
1353957780,0.8
1353959520,0.8
1353960180,0.6
1353960780,0.4
1353962040,0.4
1353962460,0.4
1353963960,0.2
1353964020,0.2
1353964320,0.6
1353964380,0.6
1353964500,0.6
1353964560,0.6
1353968520,0.4
1353968880,0.6
1353968940,0.4
1353969180,0.4
1353969480,0.4
1353969900,0.4
1353970140,0.4
1353970200,0.2
1353970560,0.2
1353970920,0.2
1353971040,0.2
1353971280,0.2
1353971580,0.0
1353971640,0.2
1353973080,0.2
1353973140,1.0
1353973200,0.6
1353973500,0.8
1353978960,0.8
1353979140,0.8
1353979200,0.8
1353981000,0.4
1353981660,1.0
1353982260,0.8
1353982440,0.6
1353994020,0.4
1353994800,1.0
1353998460,1.0
1353998760,1.0
1353998820,1.0
1353999240,1.0
1353999360,1.0
1354001460,0.8
1354002120,0.6
1354003980,0.8
1354004040,0.6
1354004100,1.0
1354004220,1.0
1354005300,0.8
1354005660,1.0
1354006140,1.0
1354007100,1.0
1354007580,1.0
1354008540,1.0
1354008660,1.0
1354010280,1.0
1354010760,1.0
1354010820,0.8
1354010940,0.8
1354011120,0.4
1354011780,0.4
1354011900,0.2
1354013640,0.4
1354014300,1.0
1354014480,1.0
1354014960,0.6
1354015080,0.2
1354015200,0.6
1354015500,0.6
1354015680,0.4
1354015800,0.4
1354017180,1.0
1354018200,0.4
1354019160,0.6
1354019220,0.8
1354019280,0.8
1354019340,0.8
1354019400,0.8
1354019880,0.8
1354020060,0.6
1354020840,0.8
1354020900,0.8
1354021620,0.4
1354022100,1.0
1354022400,1.0
1354022460,0.8
1354022520,0.6
1354023120,1.0
1354023660,1.0
1354023780,0.8
1354024080,0.8
1354024920,1.0
1354028220,1.0
1354028580,1.0
1354028880,1.0
1354029480,1.0
1354029600,0.8
1354029660,0.8
1354029720,0.8
1354029780,0.8
1354030080,0.4
1354030740,0.4
1354031100,0.4
1354031220,0.6
1354032480,0.6
1354033200,0.6
1354034700,0.0
1354036260,0.6
1354036740,0.6
1354036800,0.6
1354036860,0.6
1354037040,1.0
1354037280,1.0
1354037400,0.8
1354037580,0.6
1354037640,0.6
1354037700,0.6
1354037760,0.2
1354038240,0.4
1354038300,0.2
1354038360,0.2
1354038420,0.2
1354038840,0.6
1354039440,0.6
1354039560,0.8
1354040820,1.0
1354041240,1.0
1354044000,1.0
1354044780,0.0
1354045320,0.8
1354045380,1.0
1354045440,1.0
1354045500,1.0
1354045560,0.8
1354045620,0.8
1354046640,1.0
1354047060,0.0
1354047300,0.2
1354047720,0.4
1354047960,0.4
1354048020,0.4
1354048560,1.0
1354048620,1.0
1354048680,1.0
1354051380,0.8
1354052100,0.6
1354052160,0.8
1354053300,0.6
1354053840,0.6
1354054140,0.4
1354054260,0.8
1354054740,0.6
1354054800,0.4
1354056960,0.6
1354057620,0.4
1354057740,0.4
1354058400,0.6
1354059960,0.6
1354062180,0.0
1354062480,0.2
1354062540,0.2
1354062600,0.2
1354062840,0.2
1354067160,0.6
1354067700,0.8
1354067820,0.8
1354068480,1.0
1354068660,0.8
1354069140,0.8
1354069320,0.8
1354069800,0.8
1354069920,0.8
1354070460,0.6
1354070580,0.6
1354071240,0.2
1354072320,0.2
1354077720,0.4
1354077840,1.0
1354078080,0.6
1354078380,0.6
1354082220,0.6
1354082460,0.0
1354082520,0.8
1354082640,0.8
1354085880,0.8
1354087500,0.8
1354087680,0.8
1354088040,0.8
1354090080,0.4
1354092240,0.6
1354092780,0.6
1354093620,1.0
1354094100,0.4
1354096200,1.0
1354096320,0.4
1354096380,1.0
1354096920,0.4
1354097400,0.4
1354097460,0.8
1354098120,0.4
1354098180,0.8
1354099440,0.8
1354099500,0.8
1354099680,0.8
